target,avg_rating,avg_rating_inbound_users,in_degree,out_degree,page_rank
3525,3.0,2.6875,1,1,6.0865379222161046e-05
3526,1.75,2.2052948448961622,4,4,0.00011219727072922301
3527,2.259259259259259,1.908399259172189,27,37,0.000787903830052938
3528,1.3333333333333333,0.9738725785999985,6,6,0.000128765507694117
3529,2.0,0.8571428571428571,1,1,6.145842604233934e-05
3531,-0.875,1.3237279693882709,16,15,0.00029191455855429304
3532,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3533,1.1666666666666667,1.7728331183772212,6,6,0.00015742630286514687
3534,1.5,1.908304328028771,4,3,0.00014434566956582562
3535,2.0,2.32641257762617,2,2,7.289071361399356e-05
3536,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3537,1.0,1.446808510638298,1,1,5.5281941386919116e-05
3538,1.25,2.0895157858969284,4,4,0.00011159185179316857
3539,2.4,1.1474784288072766,5,7,0.00016650342352555854
3540,5.5,4.026315789473684,2,3,0.00010939201638877
3541,3.5,1.9889705882352942,2,2,6.851606558381349e-05
3542,1.0,2.0,1,1,5.4143188268757924e-05
3543,0.8,1.7654777368597254,5,5,0.00011237627702725077
3544,2.0,1.446808510638298,1,1,5.5281941386919116e-05
3545,1.875,1.7003906013401182,32,30,0.0006294953980835971
3546,1.0,1.2222222222222223,1,1,4.973393513889185e-05
3547,1.6,1.2275824376262132,10,9,0.00026405490631897506
3548,1.3333333333333333,-0.1577669902912621,3,2,0.00012709302068072278
3549,1.125,1.7122138601563126,8,10,0.00016916653031245034
3550,2.0,2.631284916201117,1,1,5.207033544670178e-05
3551,1.0,2.7705882352941176,2,1,5.284750370665709e-05
3552,6.5,-1.668045343137255,16,0,0.0005706322568795836
3553,-2.5,-4.754716981132075,2,1,4.900205381692084e-05
3554,-2.5,-4.754716981132075,2,1,4.900205381692084e-05
3555,0.0,-4.754716981132075,2,0,4.900205381692084e-05
3556,-2.5,-4.754716981132075,2,6,4.900205381692084e-05
3557,-2.5,-4.754716981132075,2,1,4.900205381692084e-05
3558,-2.5,-4.754716981132075,2,1,4.900205381692084e-05
3559,2.0,-0.4084507042253521,1,0,5.3330682889701126e-05
3560,-10.0,1.1139705882352942,2,0,4.83166592131471e-05
3561,1.3333333333333333,1.9690040650406504,3,1,8.646477182103252e-05
3562,-0.75,-0.3203731964483907,4,1,8.052351694973264e-05
3563,0.0,-1.0047169811320755,2,2,4.8551149024830985e-05
3564,0.0,-1.0047169811320755,2,1,4.8551149024830985e-05
3565,0.0,-1.0047169811320755,2,4,4.8551149024830985e-05
3566,-1.0,-1.0047169811320755,2,1,4.8551149024830985e-05
3567,-1.0,0.3639705882352941,2,1,5.666311077282485e-05
3568,1.6666666666666667,2.53229094473874,3,3,8.290515803306021e-05
3569,-1.0,0.24528301886792453,2,1,5.192631056854384e-05
3570,-2.5,0.24528301886792453,2,1,5.192631056854384e-05
3571,1.3333333333333333,0.9899355714493588,18,17,0.0004981740505218477
3572,1.7916666666666667,1.4451281777642526,24,26,0.0003453366603126159
3573,1.0,1.2239534398162646,3,3,0.00011032779393958056
3574,1.8333333333333333,1.5914163263301193,6,7,0.00014842064784822875
3575,3.0,2.0,1,1,5.356140393441148e-05
3577,1.5,1.4495327102803737,2,2,8.300315501860568e-05
3578,0.8478260869565217,1.0339724452318777,46,48,0.0012001163562773574
3579,1.0,1.5272727272727273,1,1,6.057537807376595e-05
3580,1.5,0.9239130434782609,2,2,9.276623118239662e-05
3581,1.5714285714285714,2.0155149311553253,7,9,0.00022858369551191006
3582,1.0,1.2985057645631068,2,3,6.947190814706382e-05
3583,1.3333333333333333,1.7221134928031478,6,6,0.0001921741866038204
3584,1.0,0.7395498392282959,1,2,4.966797333207226e-05
3585,2.0,1.8734830097087378,3,2,9.494708505391977e-05
3586,1.5,1.2770833333333333,2,2,7.392694294698887e-05
3587,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3588,1.0,1.671754932502596,2,2,6.654727682863789e-05
3589,3.0,2.7037037037037037,1,1,6.057478107096318e-05
3590,1.2,1.8229166666666667,5,7,0.0001421997743005996
3591,3.0,1.8633495145631067,2,2,7.481643023156089e-05
3592,2.6666666666666665,1.7485367831343064,3,3,9.046287412901506e-05
3593,2.0,1.9341730950753508,7,10,0.00021627789288250626
3594,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3595,5.0,2.0,1,1,5.4143188268757924e-05
3596,1.0,1.5834150326797387,2,3,5.463936142633416e-05
3597,3.0,2.5,2,3,7.981509901798814e-05
3598,1.7702702702702702,1.4639678086944676,74,82,0.0016092176709498669
3599,1.0,1.4736842105263157,1,1,5.517382602603786e-05
3600,0.9230769230769231,1.2025384092519213,13,11,0.00027709464731644456
3601,2.0,0.7240143369175627,1,1,5.4604162319113596e-05
3602,1.0,1.0,1,1,5.636518580883912e-05
3603,1.5,2.0559071729957807,2,4,6.840368134168853e-05
3604,1.0,0.8478260869565217,1,1,5.625992249144586e-05
3605,1.0,2.0133495145631066,2,2,7.652083252807551e-05
3606,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3607,1.0,1.1818181818181819,1,1,5.386205682806927e-05
3608,2.0,2.5266990291262137,1,1,5.754931478077417e-05
3609,1.0,1.7588996763754043,3,4,0.00010162456262327466
3610,1.0,1.6248747992212953,4,3,0.00010686871739192643
3611,1.6363636363636365,1.3876468270265583,11,11,0.000295972328106241
3612,4.0,2.5266990291262137,1,1,5.754931478077417e-05
3613,3.0,2.5266990291262137,1,1,5.754931478077417e-05
3614,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3615,1.0,0.7794802677639723,3,2,9.131849475213639e-05
3616,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3617,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3618,1.5,2.2128822248434807,2,2,7.428506616746452e-05
3619,-10.0,0.49056603773584906,1,1,4.160919140076728e-05
3620,1.4,1.3629545454545453,5,5,0.00019017168205801425
3621,1.125,1.2701786794572638,8,8,0.0002031570024957003
3622,2.0,1.375,1,1,6.510809198169861e-05
3623,2.0,2.0996404171161456,3,3,9.075138712815145e-05
3624,1.0,1.3398909567614563,6,8,0.0001543891705103243
3625,1.0,0.8478260869565217,1,1,5.625992249144586e-05
3626,1.6666666666666667,1.9650664863646607,3,2,7.564976221204647e-05
3627,6.0,5.5,1,1,6.600226665918568e-05
3628,1.5,1.3111733898619913,4,4,0.00011232089195164893
3629,1.2,1.3752713178294573,5,5,0.00017882961652143382
3630,3.652173913043478,1.7354494183044864,23,22,0.0005081606054243979
3631,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3632,1.6666666666666667,2.1134139637163276,3,1,7.876728447413876e-05
3633,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3634,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3635,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3636,1.0,0.3010752688172043,1,0,5.114744228692248e-05
3637,1.0,2.438888888888889,1,0,4.3301231836986685e-05
3639,1.0,2.6875,1,1,6.0865379222161046e-05
3640,1.5384615384615385,1.41722258128339,26,44,0.000598857030303803
3641,1.3333333333333333,1.774086840789427,12,16,0.0002798211891567639
3642,2.5555555555555554,1.102058067172443,36,34,0.0007722687106237829
3643,1.0,1.6206896551724137,1,1,4.9244444244949026e-05
3644,3.0,0.7279411764705882,1,0,4.634599160504833e-05
3645,1.0,2.7777777777777777,2,2,7.4277926038577e-05
3646,0.09090909090909091,1.9730859013800823,11,9,0.00023000842998246516
3647,1.0,2.5266990291262137,1,1,5.754931478077417e-05
3648,1.4,1.8169880521836692,5,4,0.00012657915573683725
3649,1.7395833333333333,1.155051262523085,96,108,0.0020006434324771807
3650,2.0,2.5789919726636654,2,2,7.461178821177518e-05
3651,5.0,2.6875,1,1,6.0865379222161046e-05
3652,1.0,1.5272727272727273,1,1,6.057537807376595e-05
3653,1.28,1.411073940825098,25,32,0.0005813207179302133
3654,1.0,1.28,1,1,5.0449193585722096e-05
3655,2.272727272727273,1.8282358856372498,11,10,0.00024658772328934946
3656,1.6666666666666667,1.6717980606175598,21,22,0.00045298959469335115
3657,1.0,-0.4084507042253521,1,1,5.3330682889701126e-05
3658,3.0,0.7240143369175627,1,1,5.4604162319113596e-05
3659,1.0,1.4854368932038835,1,2,4.765066241436352e-05
3660,-1.25,1.6074665090622537,4,8,0.0001370584535463959
3661,1.0,1.7427772600186393,2,2,7.14977087455796e-05
3662,1.0,2.5266990291262137,1,1,5.754931478077417e-05
3663,1.0,1.8990654205607476,1,2,5.174361340239135e-05
3664,2.5,2.297184101029272,2,2,8.379206959532545e-05
3665,-10.0,-1.0,1,6,7.363093668863612e-05
3666,1.4,2.3108430499925827,10,10,0.00040403922600804407
3667,2.0,2.7058823529411766,1,2,5.3244809057460106e-05
3668,1.0,1.9533495145631068,2,2,7.542563934127739e-05
3669,1.864864864864865,1.6246720681439122,37,38,0.0009948518247340787
3670,4.0,1.864864864864865,1,2,5.72611265163315e-05
3671,1.0,2.631284916201117,1,1,5.207033544670178e-05
3672,-1.0,-10.0,1,1,4.5438911379924356e-05
3673,1.0,2.631284916201117,1,1,5.207033544670178e-05
3674,1.0,1.28,1,1,5.0449193585722096e-05
3675,2.0,2.5266990291262137,1,1,5.754931478077417e-05
3676,1.0,1.6206896551724137,1,1,4.9244444244949026e-05
3677,1.0,2.2128822248434807,2,2,7.428506616746452e-05
3678,1.0,1.38,1,1,5.28841865762041e-05
3679,1.0,2.488349514563107,2,2,7.542344249018958e-05
3680,1.0,2.5,1,1,5.449589886922045e-05
3681,1.0,2.0133495145631066,2,2,7.68360920326581e-05
3682,1.2,2.0868960748393266,5,5,0.0001237580211779706
3683,1.5,1.9194444444444445,2,2,6.817920921701181e-05
3684,1.0,2.5266990291262137,1,1,5.754931478077417e-05
3685,2.0,1.864864864864865,1,0,5.72611265163315e-05
3686,1.0,1.864864864864865,1,1,5.72611265163315e-05
3687,1.0,2.5266990291262137,1,1,5.754931478077417e-05
3688,2.0,2.5266990291262137,1,1,5.754931478077417e-05
3689,4.0,1.9626984126984126,3,4,9.009098301611286e-05
3690,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3691,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3692,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3693,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3694,1.0,1.4870406189555125,2,1,8.084945744498461e-05
3695,1.3333333333333333,1.8811152925076975,3,3,9.192121585548926e-05
3696,1.3333333333333333,2.1583418444769347,3,3,9.390876213965897e-05
3697,0.0,1.0725182168223368,5,8,0.0001288837095862357
3698,1.0,1.0,1,0,5.141171138242263e-05
3699,1.125,1.2081532085196216,48,49,0.001134774226374363
3700,2.0,3.0425531914893615,1,1,5.476659173952962e-05
3701,2.0,3.0425531914893615,1,1,5.476659173952962e-05
3702,1.0,2.5266990291262137,1,1,5.754931478077417e-05
3703,2.0,1.7497825267051124,4,4,0.000106196384887739
3704,1.0,1.8887732405062314,3,4,9.064220971971012e-05
3705,1.0,1.864864864864865,1,1,5.72611265163315e-05
3706,1.0,1.6206896551724137,1,1,4.9244444244949026e-05
3707,1.4210526315789473,1.5635856081325714,38,50,0.00063473845858467
3708,2.0,3.230769230769231,1,1,6.139173411772144e-05
3709,1.0,3.0425531914893615,1,1,5.476659173952962e-05
3710,1.0,2.631284916201117,1,1,5.207033544670178e-05
3711,-8.0,0.49056603773584906,1,1,4.160919140076728e-05
3712,1.0,2.6875,1,1,6.0865379222161046e-05
3713,1.5,2.3759595269226192,4,5,0.0001075795174404493
3714,2.25,1.5300770350233632,36,39,0.000737875056976049
3715,1.1666666666666667,1.3877125777013448,12,11,0.00025302546041904185
3716,1.0,0.9,1,1,6.180911439479892e-05
3717,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3718,1.0,1.8990654205607476,1,3,5.174361340239135e-05
3719,0.45901639344262296,-0.05029937764485304,61,69,0.0012766368853058246
3720,1.0,1.8193243769470404,2,1,6.748941819503583e-05
3721,2.0,1.4,1,1,6.935119622638468e-05
3722,-0.5652173913043478,1.270788573186448,46,89,0.0008561572631980064
3723,2.5714285714285716,1.6148495434209718,7,7,0.00017259008942031593
3724,2.1818181818181817,1.7966064251289062,11,9,0.0003317385276454406
3725,1.8461538461538463,1.7761712456750611,13,14,0.00027984287649455747
3726,1.0,3.230769230769231,1,0,6.139173411772144e-05
3727,1.0,0.49056603773584906,1,1,4.160919140076728e-05
3728,1.0,0.7279411764705882,1,0,4.634599160504833e-05
3729,1.0,2.2809330628803246,2,1,5.074105968595394e-05
3730,1.0,1.7492753623188406,2,2,8.230873614812224e-05
3731,5.5,1.2,2,2,0.00015515910597217985
3732,1.0,5.5,1,1,0.00010095048205387722
3733,2.0,0.9047619047619048,1,1,5.544150970001558e-05
3734,2.875,1.717068797215856,8,6,0.00020457646903788813
3735,2.4263565891472867,1.288419160559239,129,133,0.0032296450813309946
3736,4.0,-0.9160493827160495,3,2,0.00011942145073772385
3737,2.0,1.3076923076923077,1,1,5.762398597924385e-05
3738,0.631578947368421,1.5356469668587962,19,19,0.00047619204430862405
3739,1.0,1.8990654205607476,1,2,5.174361340239135e-05
3740,1.5,1.5606438213914848,2,2,6.646968652558295e-05
3741,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3742,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3743,-0.6666666666666666,1.4861494905689654,6,0,0.00010868841330921427
3744,-8.333333333333334,0.7744065643158909,81,32,0.0014148107418447359
3745,1.0,1.4,1,1,6.358968320513653e-05
3746,1.894736842105263,0.7718046569961984,19,20,0.0004798106110878339
3747,1.0,-1.25,1,1,4.95703227050055e-05
3748,5.0,2.1372549019607843,2,1,6.141317998279832e-05
3749,1.0,1.3242105263157895,2,2,6.764064200099475e-05
3750,1.4666666666666666,1.4304913812753983,15,15,0.00040233824670868627
3751,1.0,2.6875,1,1,6.0865379222161046e-05
3752,1.0,1.864864864864865,1,1,5.72611265163315e-05
3753,1.0,1.0,1,0,5.699889771171706e-05
3754,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3755,1.0,1.864864864864865,1,1,5.72611265163315e-05
3756,-6.190476190476191,-1.4243359393922408,21,22,0.00031890924204582574
3757,-6.190476190476191,-1.4243359393922408,21,18,0.0003162946015274854
3758,1.0,1.6495327102803738,2,1,8.608694761307483e-05
3759,-7.5,0.0732113643421991,16,21,0.00025845309461170173
3760,-8.823529411764707,0.8270555642041341,17,23,0.0002752634617574813
3761,1.0,1.341880341880342,2,0,7.858026717766355e-05
3762,1.0,1.0,1,1,0.0002333857467713382
3763,1.0,1.0,1,1,0.00023338574677133817
3764,0.8571428571428571,1.2288604238233083,7,6,0.00016757555711538306
3765,1.0,1.487026515151515,4,3,0.00013753582577214973
3766,1.3333333333333333,2.027973948524796,3,5,8.518300606773815e-05
3767,0.23076923076923078,1.815726822640806,13,12,0.000318184314916275
3768,1.0,2.1612765957446807,2,3,7.020792330955086e-05
3769,3.25,1.088678303380844,4,3,9.792100722858043e-05
3770,1.0,0.45901639344262296,1,1,5.073454828396064e-05
3771,1.0,2.438888888888889,1,1,4.3301231836986685e-05
3772,1.2,1.7573301906615142,5,5,0.00016608196633872857
3773,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3774,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3775,1.0,2.4263565891472867,1,1,5.564845088135013e-05
3776,-1.6,2.1772038417015955,10,4,0.00023308920094571871
3777,2.0,2.25,1,1,6.171415152222603e-05
3778,2.0,2.5266990291262137,1,1,5.754931478077417e-05
3779,1.0,2.0,1,1,5.446454497090754e-05
3780,2.0,1.864864864864865,1,1,5.72611265163315e-05
3781,2.185185185185185,1.5725161167971198,27,27,0.0006382670303204658
3782,1.0,2.185185185185185,1,0,5.510145371097483e-05
3783,1.3333333333333333,2.335537918871252,3,5,9.58924345721464e-05
3784,1.0,2.26625386996904,2,2,6.911284401253296e-05
3785,-10.0,1.6837606837606838,1,3,4.614712264183653e-05
3786,-10.0,-5.8923424070482895,6,28,0.0001316196371708796
3787,-10.0,-5.8923424070482895,6,27,0.0001316196371708796
3788,-10.0,-5.8923424070482895,6,25,0.0001316196371708796
3789,-10.0,-5.8923424070482895,6,29,0.0001316196371708796
3790,-10.0,-5.8923424070482895,6,28,0.0001316196371708796
3791,-10.0,-5.8923424070482895,6,28,0.0001316196371708796
3792,-10.0,-5.8923424070482895,6,28,0.0001316196371708796
3793,-10.0,-5.404144221791281,5,28,9.403872684062847e-05
3794,-10.0,-5.404144221791281,5,28,9.403872684062847e-05
3795,-10.0,-5.404144221791281,5,29,9.403872684062847e-05
3796,1.0,1.4893233082706765,3,3,9.101665905541061e-05
3797,-0.8181818181818182,1.697205266908496,11,5,0.0002183964264393908
3798,1.0,2.074790457769181,3,4,0.00012133676576987658
3799,1.0,1.7395833333333333,1,2,5.075366680834537e-05
3800,1.2,1.8779841605423002,5,6,0.0001461543235164268
3801,1.25,1.8873790029732835,4,5,0.0001193030059434103
3802,2.5,1.1491228070175439,2,2,7.381306101777951e-05
3803,1.0,1.0831538132432077,7,7,0.00018543074992617443
3804,1.9722222222222223,1.5015702866814444,36,42,0.0005890617236962746
3805,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3806,1.0,1.7583562396921386,2,2,6.822515318778066e-05
3807,0.75,1.537279411764706,4,2,8.188814507835937e-05
3808,1.0,1.9880753293828333,3,3,9.072737197340873e-05
3810,1.5714285714285714,1.7553710409422372,7,10,0.00015349053505577152
3811,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3812,-1.0,2.25,1,0,6.171415152222603e-05
3813,3.4,2.1413846866106563,5,6,0.0001376511570711355
3814,1.5,1.6231056121240823,2,2,7.003051010294164e-05
3815,2.0,1.5699328057768478,21,19,0.00041450366118424406
3816,1.5,1.9671465485418973,2,2,7.344380663382531e-05
3817,1.5,2.170588235294118,2,1,6.091358795751633e-05
3818,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3819,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3820,1.9807692307692308,1.4429750216834085,52,51,0.001093878439453066
3821,3.0,1.6724216889540209,3,3,0.0001236979058781815
3822,1.0,2.5266990291262137,1,1,5.754931478077417e-05
3823,1.0,1.8343904157857644,2,3,7.393473300836803e-05
3824,1.4285714285714286,1.6904785030225378,7,7,0.00021579180185615112
3825,1.0,2.073694342149314,2,2,7.178589701002234e-05
3826,1.5,0.33281249999999996,2,8,0.00010337626949140275
3827,1.0,1.25,2,0,5.5844054311748644e-05
3828,1.9292929292929293,1.2154836603699233,99,105,0.0021544281232032053
3829,1.0,0.7279411764705882,1,2,4.634599160504833e-05
3830,1.1666666666666667,1.9353852788225312,6,7,0.00012888458599404258
3831,0.5,1.0591241624504308,2,2,7.58721356547744e-05
3832,1.0,1.3787341299477223,2,3,8.00873704206766e-05
3834,3.0,5.222222222222222,1,1,6.165927941982349e-05
3835,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3836,1.0,1.8990654205607476,1,1,5.174361340239135e-05
3837,2.607843137254902,1.006484318380956,51,45,0.0010081766362538024
3838,1.0,1.9292929292929293,1,2,5.24484706321079e-05
3839,1.0,1.8990654205607476,1,0,5.174361340239135e-05
3840,2.0,1.4166666666666667,1,1,6.117934829524505e-05
3841,-1.6,1.8516552659845398,5,3,0.00011006267722862552
3842,1.0,2.4263565891472867,1,1,5.564845088135013e-05
3843,1.5,1.95503108003108,2,2,7.06797779563255e-05
3844,1.0,1.5241061755146263,3,3,9.324733292665946e-05
3845,1.6666666666666667,2.27834008097166,3,3,9.886973740779758e-05
3846,1.4,1.128411569742077,5,5,0.0002166794055641936
3847,2.0,1.7453703703703705,4,4,0.00011836378306206103
3848,1.0,2.5266990291262137,1,1,5.754931478077417e-05
3849,1.0,1.28,1,2,5.0449193585722096e-05
3850,1.0,0.7786195286195285,4,5,0.0001714946917607205
3851,2.0,1.9159514068331898,6,5,0.00015533935882301362
3852,3.0,1.7636363636363637,2,3,8.698306907367795e-05
3853,1.0,1.0,1,1,6.416195961502335e-05
3854,1.4375,1.8694049857192905,16,15,0.0003733603186701768
3855,1.0,1.425531914893617,1,1,6.009390959386285e-05
3856,1.6666666666666667,1.9116774541531825,3,4,9.155794329851275e-05
3857,-7.25,-5.686327561327562,4,4,8.502362411845924e-05
3858,1.0,1.894736842105263,1,1,5.5399812986933866e-05
3859,8.0,2.41044776119403,1,0,4.8943784602165365e-05
3860,1.0,2.2128822248434807,2,2,7.428506616746452e-05
3861,7.5,3.6517857142857144,2,2,0.00010843110093063239
3862,1.5,2.2128822248434807,2,2,7.428506616746452e-05
3863,2.0,-0.036363636363636376,2,2,0.00011010683327473104
3864,1.125,1.5054246682930108,8,7,0.00014903409768881557
3865,0.0,1.1459893048128342,2,2,6.565737765584385e-05
3866,-10.0,1.5833333333333335,2,0,7.179650997164601e-05
3867,1.0,2.4263565891472867,1,1,5.564845088135013e-05
3868,1.0,2.4263565891472867,1,1,5.564845088135013e-05
3869,1.75,2.267879587732529,4,2,9.649634237454827e-05
3870,1.0,2.6666666666666665,1,0,8.056811111113614e-05
3871,1.0,2.265625,1,1,5.384481429043762e-05
3872,1.8,1.9900829945799459,5,0,0.0001477986226633497
3873,1.0,1.4550299800133244,2,2,7.168450240099239e-05
3874,1.0,1.425531914893617,1,1,6.009390959386285e-05
3875,2.4,1.9402110454653745,5,5,0.00013638058182933427
3876,9.0,1.4827586206896552,1,0,4.5042177374664313e-05
3877,1.0,1.4444444444444444,1,0,4.981152544194755e-05
3878,1.7454545454545454,1.3209960526888573,55,65,0.0011019069005482555
3879,1.3333333333333333,1.818689256632519,3,3,0.00011439338028921069
3880,1.7586206896551724,1.456151728093609,29,26,0.0008348272298682872
3881,2.0,2.4263565891472867,1,1,5.564845088135013e-05
3882,1.0,1.38,1,1,5.28841865762041e-05
3883,1.0,2.5266990291262137,1,1,5.754931478077417e-05
3884,1.5,2.0585771276595746,4,5,0.00011968159590658996
3885,1.0,2.122511019911841,3,3,0.0001144699218911534
3886,1.0,2.259259259259259,1,1,5.3108355408809886e-05
3887,2.0,1.757036873573282,7,8,0.00018256881609189903
3888,10.0,2.4285714285714284,1,2,5.9685170444465937e-05
3889,-1.0,1.446808510638298,1,0,5.5281941386919116e-05
3890,2.0,1.8990654205607476,1,1,5.174361340239135e-05
3891,1.0,2.5266990291262137,1,1,5.754931478077417e-05
